loss,accuracy,f1-score,val_loss,val_accuracy,val_f1-score
0.4681974947452545,0.7746075391769409,0.4523611068725586,4.420284271240234,0.702913224697113,0.005375607404857874
0.3191085755825043,0.8641948699951172,0.6260077357292175,0.6070818901062012,0.702913224697113,0.29005908966064453
0.25487011671066284,0.8979694247245789,0.7048817276954651,5.550466060638428,0.3745043873786926,0.4633098244667053
0.21533681452274323,0.9131908416748047,0.7562643885612488,1.168460488319397,0.702913224697113,0.03973241522908211
0.16698209941387177,0.9340193271636963,0.8143842220306396,0.7839675545692444,0.5909528732299805,0.46173885464668274
0.14542900025844574,0.9425582885742188,0.8367606997489929,0.5896602272987366,0.7028682231903076,0.3129797577857971
0.1365904062986374,0.947469174861908,0.8524561524391174,0.7369243502616882,0.702913224697113,0.16246314346790314
0.12166791409254074,0.9536316990852356,0.8700167536735535,0.6048997044563293,0.702913224697113,0.2746466100215912
0.11121095716953278,0.9591178297996521,0.8880264759063721,3.5702037811279297,0.30814898014068604,0.4608277380466461
0.09046313166618347,0.9673653841018677,0.901854932308197,0.6137894988059998,0.6672481298446655,0.42658838629722595
0.08529853820800781,0.9687815308570862,0.9121185541152954,0.6977863311767578,0.5683310031890869,0.37282881140708923
0.08030902594327927,0.9706430435180664,0.9187184572219849,0.7467745542526245,0.49619001150131226,0.4039733409881592
0.06984417885541916,0.9744199514389038,0.9192153811454773,0.9970994591712952,0.7027976512908936,0.08913671970367432
0.06463304162025452,0.9762250185012817,0.9274696111679077,0.7051841616630554,0.683648407459259,0.21506407856941223
0.06344462931156158,0.9759653806686401,0.9346510767936707,0.6844914555549622,0.6431652307510376,0.3365488648414612
0.06766783446073532,0.9746491312980652,0.9198482036590576,0.9097399115562439,0.7018969058990479,0.10287569463253021
0.05160271003842354,0.9802656173706055,0.9386996030807495,3.12782621383667,0.38954633474349976,0.4873945415019989
0.055497705936431885,0.9797203540802002,0.9433930516242981,1.5673940181732178,0.6897167563438416,0.055745821446180344
0.05349082872271538,0.9806666970252991,0.9416413903236389,1.090392827987671,0.6466665863990784,0.4176492393016815
0.06731604039669037,0.9759580492973328,0.9334856271743774,1.2786612510681152,0.5930870771408081,0.5234048962593079
0.03833808749914169,0.9847717881202698,0.9557821154594421,3.0375919342041016,0.3864175081253052,0.48852258920669556
0.06934354454278946,0.9766947627067566,0.9332094788551331,0.8831999897956848,0.6908751130104065,0.21541646122932434
0.05174412578344345,0.9811230301856995,0.941587507724762,1.059777021408081,0.5833821296691895,0.3562980592250824
0.04832363873720169,0.9821115136146545,0.9514530897140503,1.0949771404266357,0.6434310078620911,0.5439666509628296
0.03748546168208122,0.9855412244796753,0.9558293223381042,1.1555352210998535,0.706955075263977,0.6402133703231812
0.04295998066663742,0.9835932850837708,0.9516454339027405,0.8304685950279236,0.7512952089309692,0.6619911789894104
0.03836465999484062,0.9854090213775635,0.9556215405464172,1.393237590789795,0.7450539469718933,0.6704016327857971
0.04098068177700043,0.9844743609428406,0.9560139179229736,0.6095910668373108,0.8354265689849854,0.6470894813537598
0.04512673243880272,0.9826196432113647,0.9533258080482483,0.1992661952972412,0.9256682395935059,0.8141911625862122
0.038802098482847214,0.9853045344352722,0.9570475220680237,0.4988666772842407,0.8216475248336792,0.5906261801719666
0.03722589835524559,0.9856224060058594,0.9587498903274536,0.12744206190109253,0.9632520079612732,0.9205704927444458
0.031486477702856064,0.9874251484870911,0.965876042842865,0.09907222539186478,0.9716875553131104,0.9389806985855103
0.04082729294896126,0.9846685528755188,0.9572088718414307,0.45445170998573303,0.9062732458114624,0.8221766352653503
0.037806570529937744,0.9853214025497437,0.9501210451126099,0.2203814685344696,0.9370701313018799,0.8744033575057983
0.043376944959163666,0.985066831111908,0.9512559175491333,0.1707398146390915,0.9464776515960693,0.8094620704650879
0.039028964936733246,0.9862620234489441,0.9567368030548096,0.3922254145145416,0.8712101578712463,0.6980323791503906
0.03200163319706917,0.9874330759048462,0.9627338647842407,0.1359924077987671,0.9482987523078918,0.8902240991592407
0.03393064811825752,0.9869056344032288,0.9620559215545654,0.6739616990089417,0.8270179033279419,0.5998672246932983
0.04013741761445999,0.9853615760803223,0.9556474685668945,0.18899022042751312,0.9592433571815491,0.9191969037055969
0.029151471331715584,0.9880111217498779,0.9666134119033813,0.12796863913536072,0.9617207646369934,0.9214825630187988
0.028875093907117844,0.9883516430854797,0.9684051871299744,0.1470646858215332,0.9644688367843628,0.9341281652450562
0.04341984912753105,0.984400749206543,0.9500921368598938,0.6917721629142761,0.8955857753753662,0.8358818292617798
0.038296762853860855,0.9848288297653198,0.9561452865600586,0.14413946866989136,0.964637815952301,0.9325507879257202
0.028481418266892433,0.9885402321815491,0.9691925048828125,0.16330991685390472,0.9591373205184937,0.9150140881538391
0.03117646649479866,0.9879304766654968,0.9670368432998657,0.1120404377579689,0.9696222543716431,0.9401648640632629
0.03250453993678093,0.9872084259986877,0.963621973991394,0.1792369931936264,0.9594813585281372,0.9244905114173889
0.029258156195282936,0.9880024790763855,0.9677324295043945,0.17746420204639435,0.9402703046798706,0.8559781312942505
0.030621662735939026,0.988524854183197,0.9667754769325256,0.13614101707935333,0.9609041810035706,0.9222690463066101
0.03268558531999588,0.9871954917907715,0.9563471674919128,0.6194084882736206,0.8661388158798218,0.7965960502624512
0.03570163622498512,0.9864891171455383,0.9588977098464966,0.3175140917301178,0.9246345162391663,0.8656047582626343
0.03033878281712532,0.9879714250564575,0.9670058488845825,0.10454577207565308,0.9694398045539856,0.9358997941017151
0.02503909170627594,0.989630401134491,0.9719138741493225,0.12213844060897827,0.9683651924133301,0.9356107711791992
0.02531014382839203,0.9895499348640442,0.9715011119842529,0.1493287980556488,0.9584240317344666,0.9024678468704224
0.027470242232084274,0.9893758296966553,0.9699679017066956,0.0948672741651535,0.9736537337303162,0.947378933429718
0.02407805249094963,0.9898880124092102,0.9711979031562805,0.2728153467178345,0.937139630317688,0.8894103169441223
0.04233710467815399,0.9845307469367981,0.9578229784965515,0.2635076642036438,0.9436848759651184,0.8991461992263794
0.024257471784949303,0.9900410771369934,0.9725663065910339,0.0808451846241951,0.9771255850791931,0.9545415043830872
0.02913261018693447,0.9886941909790039,0.9681864976882935,0.39919352531433105,0.8898179531097412,0.7830624580383301
