loss,accuracy,f1-score,val_loss,val_accuracy,val_f1-score
0.26054951548576355,0.8994880318641663,0.6803215146064758,0.5391818881034851,0.7747908234596252,0.48282870650291443
0.26516497135162354,0.896385669708252,0.6754693984985352,0.49184924364089966,0.7930008769035339,0.5264419913291931
0.24412935972213745,0.9072861671447754,0.7058876156806946,0.45817703008651733,0.8081080317497253,0.5498244166374207
0.241954505443573,0.9071725010871887,0.7077521085739136,0.43162205815315247,0.8189600110054016,0.5845683217048645
0.2334638237953186,0.910696268081665,0.7122934460639954,0.4090481996536255,0.8280636668205261,0.6057133078575134
0.2279837429523468,0.9133561849594116,0.7238277196884155,0.3771580457687378,0.8417346477508545,0.6352769136428833
0.22894319891929626,0.9122726321220398,0.7225982546806335,0.34688013792037964,0.8551129698753357,0.6610217094421387
0.2166232019662857,0.9185454249382019,0.734165370464325,0.323506623506546,0.8660939931869507,0.6789106130599976
0.21952670812606812,0.9167462587356567,0.7348289489746094,0.30023664236068726,0.8750139474868774,0.7042140364646912
0.2130226343870163,0.9199084639549255,0.7413594722747803,0.2840616703033447,0.8817972540855408,0.7174477577209473
0.2066527009010315,0.9221794605255127,0.7498514652252197,0.2727053463459015,0.8863468766212463,0.7305523753166199
0.20136329531669617,0.9244253039360046,0.747513473033905,0.2590695023536682,0.8928914070129395,0.7423815727233887
0.20208203792572021,0.9232693910598755,0.7503915429115295,0.24629317224025726,0.8994428515434265,0.7521262168884277
0.19437800347805023,0.9275690913200378,0.7477555871009827,0.24056899547576904,0.9016401171684265,0.7636726498603821
0.19243068993091583,0.9281604290008545,0.7595494985580444,0.2300199568271637,0.9074064493179321,0.7646927237510681
0.1820380538702011,0.933236300945282,0.7685714364051819,0.22495053708553314,0.9097731709480286,0.7693707346916199
0.17823421955108643,0.9350311756134033,0.7811124324798584,0.2206147015094757,0.9124857187271118,0.7728644013404846
0.17790797352790833,0.9344675540924072,0.7806187272071838,0.2161288559436798,0.9147453904151917,0.7782614827156067
0.17604291439056396,0.9352639317512512,0.7827771902084351,0.21395035088062286,0.9155778884887695,0.7768353819847107
0.17398124933242798,0.9358731508255005,0.7868149876594543,0.20779210329055786,0.9184519052505493,0.7841325402259827
0.17382149398326874,0.9354936480522156,0.7830146551132202,0.20615215599536896,0.9193980097770691,0.7892385721206665
0.172914519906044,0.9354808926582336,0.789796769618988,0.20344841480255127,0.9205166697502136,0.7915720343589783
0.17015887796878815,0.9368980526924133,0.7925455570220947,0.19979487359523773,0.9222801923751831,0.7956284880638123
0.1727934032678604,0.9356224536895752,0.784335196018219,0.19749072194099426,0.9234732985496521,0.7999919652938843
0.16315720975399017,0.9401556253433228,0.7965391278266907,0.1946498155593872,0.925065279006958,0.7996924519538879
0.16076359152793884,0.941138505935669,0.7915529608726501,0.19348865747451782,0.9253296256065369,0.8021320700645447
0.16288018226623535,0.9398819208145142,0.7988613843917847,0.19408376514911652,0.9251291155815125,0.7995618581771851
0.15505611896514893,0.9431238770484924,0.8079835176467896,0.1920030117034912,0.9256793856620789,0.8024206757545471
0.149571031332016,0.9452304244041443,0.8109920620918274,0.19042162597179413,0.9263589978218079,0.8086180686950684
0.15193164348602295,0.9451541900634766,0.810525119304657,0.18945693969726562,0.9267238974571228,0.808031439781189
0.14855805039405823,0.9461437463760376,0.817027747631073,0.18681323528289795,0.9279553890228271,0.809973418712616
0.14387215673923492,0.9477951526641846,0.817111611366272,0.18503180146217346,0.9288496971130371,0.8141054511070251
0.14974527060985565,0.945099413394928,0.8138457536697388,0.1832607090473175,0.929661214351654,0.8133910894393921
0.14921434223651886,0.9459542036056519,0.8127843737602234,0.18280793726444244,0.9298819303512573,0.8112615942955017
0.14455083012580872,0.9473077654838562,0.8214306235313416,0.18027223646640778,0.9309505224227905,0.815839409828186
0.14229904115200043,0.9480655193328857,0.824555516242981,0.17917923629283905,0.9312490224838257,0.8220483660697937
0.13514642417430878,0.951658308506012,0.8331589102745056,0.177895650267601,0.9320411682128906,0.8205289244651794
0.1395801603794098,0.9490573406219482,0.82973313331604,0.17677412927150726,0.9326419830322266,0.8216190934181213
0.13463586568832397,0.9516720175743103,0.8309909105300903,0.17611674964427948,0.9329974055290222,0.8229888081550598
0.1356550008058548,0.950691282749176,0.8333494663238525,0.17450205981731415,0.9335921406745911,0.8263839483261108
0.13275805115699768,0.952079713344574,0.8368983268737793,0.17514124512672424,0.933435320854187,0.8237994909286499
0.1276301145553589,0.9540401697158813,0.8358306884765625,0.1728745847940445,0.9345267415046692,0.8288449645042419
0.12525257468223572,0.9552922248840332,0.8408018350601196,0.17301037907600403,0.934572160243988,0.8263446092605591
0.13013045489788055,0.9528757929801941,0.8385128378868103,0.1702871173620224,0.9359251856803894,0.8303651213645935
0.12258527427911758,0.9561989307403564,0.8354270458221436,0.1688731610774994,0.9364979863166809,0.8336347937583923
0.13129070401191711,0.9523558616638184,0.8408752083778381,0.1684301197528839,0.936793863773346,0.8322302103042603
0.13472114503383636,0.9510006308555603,0.8277358412742615,0.16697070002555847,0.9370753169059753,0.8339323401451111
0.12406039983034134,0.9553733468055725,0.8441060185432434,0.16718760132789612,0.9369961023330688,0.832312285900116
0.11987975984811783,0.9575804471969604,0.8379549384117126,0.1647535115480423,0.9374451637268066,0.8381928205490112
0.12520864605903625,0.9548668265342712,0.8395354747772217,0.16287153959274292,0.938316822052002,0.8400483131408691
0.12431713938713074,0.954866349697113,0.8462620973587036,0.16184662282466888,0.9387127757072449,0.8393250703811646
0.12484043836593628,0.9545741677284241,0.8484103083610535,0.1617262363433838,0.9387997388839722,0.8398469090461731
0.12006679177284241,0.9565378427505493,0.846987247467041,0.16093817353248596,0.9391750693321228,0.8412588834762573
0.11839000880718231,0.9575280547142029,0.8469687700271606,0.1607867181301117,0.9391389489173889,0.845077395439148
0.11923444271087646,0.9568768739700317,0.8460926413536072,0.15830717980861664,0.9404456615447998,0.8453713655471802
0.11636567115783691,0.9580675959587097,0.8543257713317871,0.1579199731349945,0.9406262040138245,0.8447397351264954
0.11607562005519867,0.9584599733352661,0.8543670177459717,0.16208934783935547,0.9392033815383911,0.8395428657531738
0.12071947753429413,0.9555231332778931,0.8504656553268433,0.1568242758512497,0.9409568309783936,0.8470349907875061
0.1177084892988205,0.9576506018638611,0.8540633320808411,0.15778525173664093,0.9406501054763794,0.8438483476638794
0.11508800834417343,0.9581847786903381,0.8558707237243652,0.15483993291854858,0.9418826103210449,0.848054826259613
0.11468639969825745,0.9583832025527954,0.8610541820526123,0.1546957939863205,0.9419769048690796,0.8477325439453125
0.10786546021699905,0.9617120623588562,0.8592569828033447,0.15298451483249664,0.9426122307777405,0.8507581949234009
0.10721521079540253,0.9618244171142578,0.8662282228469849,0.15377244353294373,0.942441999912262,0.8482803702354431
0.10881749540567398,0.9611000418663025,0.8561674356460571,0.1549537479877472,0.9413593411445618,0.8531357049942017
0.11109968274831772,0.9597841501235962,0.8591498136520386,0.1524834930896759,0.9428675770759583,0.8536666035652161
0.11166153848171234,0.9597244262695312,0.8613689541816711,0.15229308605194092,0.9427953958511353,0.8558157086372375
0.11004851013422012,0.960395097732544,0.8659483790397644,0.15053550899028778,0.9434688091278076,0.8553649187088013
0.10918105393648148,0.9607929587364197,0.8593920469284058,0.15330255031585693,0.9417576193809509,0.8580280542373657
0.11855718493461609,0.9566157460212708,0.8516625165939331,0.1482827514410019,0.9446877241134644,0.8564566373825073
0.11454049497842789,0.9590634703636169,0.8551893830299377,0.14857217669487,0.9445031881332397,0.8573583960533142
0.10946737974882126,0.9609386920928955,0.8630985021591187,0.1477058380842209,0.9447801113128662,0.8574157953262329
0.10849691927433014,0.9604055881500244,0.8645563125610352,0.14657153189182281,0.9454643130302429,0.8591609001159668
0.10240986198186874,0.9636156558990479,0.8724987506866455,0.14937421679496765,0.9442872405052185,0.8540362119674683
0.10181097686290741,0.963351845741272,0.874646008014679,0.14595270156860352,0.9457086324691772,0.8587924242019653
0.09756744652986526,0.9651529788970947,0.8797199726104736,0.1452493816614151,0.9460208415985107,0.8598140478134155
0.10076894611120224,0.9637527465820312,0.8736203908920288,0.14486341178417206,0.9461472630500793,0.8599004149436951
0.10382022708654404,0.9625372886657715,0.87166428565979,0.144265815615654,0.946385383605957,0.8615548014640808
0.10387063026428223,0.9627785086631775,0.8644599318504333,0.1441330760717392,0.946441113948822,0.8619441986083984
0.10220125317573547,0.9636308550834656,0.8648168444633484,0.14316856861114502,0.946832001209259,0.8633719682693481
0.09390377253293991,0.9666256308555603,0.8812456130981445,0.14196734130382538,0.9473153352737427,0.864029586315155
0.09713947772979736,0.9651715159416199,0.8810968995094299,0.14124800264835358,0.9476872682571411,0.8643718361854553
