loss,accuracy,val_loss,val_accuracy
5.8408355712890625,0.7196969985961914,2.402844190597534,0.8679653406143188
1.847476601600647,0.8717532753944397,1.3754892349243164,0.9177489280700684
1.188442349433899,0.8961039185523987,1.0159521102905273,0.9004328846931458
0.9069342613220215,0.9042207598686218,0.8542084693908691,0.8831169009208679
0.7191168665885925,0.9215368032455444,0.8132690191268921,0.8636363744735718
0.6498203277587891,0.9123376607894897,0.6909876465797424,0.8701298832893372
0.5867152214050293,0.9209956526756287,0.553907573223114,0.9242424368858337
0.5460849404335022,0.9193723201751709,0.5616801381111145,0.9155844449996948
0.5061782002449036,0.923701286315918,0.5329759120941162,0.911255419254303
0.5590289831161499,0.9031385183334351,0.553698718547821,0.8939393758773804
0.5140615105628967,0.9139610528945923,0.5429078936576843,0.9134199023246765
0.5321049094200134,0.9015151262283325,0.5314842462539673,0.9177489280700684
0.4844358265399933,0.9253246784210205,0.4704868197441101,0.9264069199562073
0.44343388080596924,0.9334415793418884,0.5249766707420349,0.9004328846931458
0.5025853514671326,0.9074675440788269,0.5009477734565735,0.9134199023246765
0.5116178393363953,0.9085497856140137,0.5082571506500244,0.9090909361839294
0.49295803904533386,0.9155844449996948,0.6314631700515747,0.8701298832893372
0.4942614734172821,0.9139610528945923,0.466203898191452,0.9264069199562073
0.4899255335330963,0.9139610528945923,0.5663976073265076,0.8896104097366333
0.4622195363044739,0.9226190447807312,0.47821855545043945,0.9264069199562073
0.4465121030807495,0.9334415793418884,0.4769453704357147,0.911255419254303
0.45823541283607483,0.9226190447807312,0.4827086627483368,0.9134199023246765
0.4998464286327362,0.9090909361839294,0.485513299703598,0.9177489280700684
0.4967607855796814,0.9123376607894897,0.48359617590904236,0.911255419254303
0.44015270471572876,0.9415584206581116,0.4817520081996918,0.9134199023246765
0.4230644404888153,0.9399350881576538,0.46857553720474243,0.911255419254303
0.4653679132461548,0.9215368032455444,0.4531414806842804,0.9307359457015991
0.4300391674041748,0.939393937587738,0.504974901676178,0.9069263935089111
0.4714784622192383,0.9042207598686218,0.6033025979995728,0.850649356842041
0.4731951951980591,0.915043294429779,0.5022268295288086,0.9090909361839294
0.46930673718452454,0.9188311696052551,0.48643675446510315,0.9134199023246765
