loss,accuracy,val_loss,val_accuracy
5.453398704528809,0.6969696879386902,2.4692609310150146,0.8484848737716675
1.9618021249771118,0.8392857313156128,1.4815205335617065,0.887445867061615
1.3734118938446045,0.8354978561401367,1.1252988576889038,0.8701298832893372
1.0544403791427612,0.8609307408332825,0.8346593976020813,0.9155844449996948
0.8766068816184998,0.8728355169296265,0.7938997745513916,0.8917748928070068
0.800385594367981,0.8571428656578064,0.8564985394477844,0.8051947951316833
0.711108386516571,0.8858225345611572,0.6047717928886414,0.9134199023246765
0.6781904101371765,0.8760822415351868,0.6457951068878174,0.9047619104385376
0.6350324153900146,0.8820346593856812,0.550936758518219,0.9090909361839294
0.5950243473052979,0.8836579918861389,0.5487583875656128,0.9025974273681641
0.6112781167030334,0.8728355169296265,0.5359888076782227,0.9155844449996948
0.6153125166893005,0.8701298832893372,0.5282545685768127,0.9177489280700684
0.5703901052474976,0.8923160433769226,0.49852925539016724,0.9177489280700684
0.5859906077384949,0.8782467246055603,0.4955902695655823,0.9242424368858337
0.5761809349060059,0.8858225345611572,0.5230497121810913,0.8961039185523987
0.5621680617332458,0.8814935088157654,0.6406758427619934,0.8398268222808838
0.6357044577598572,0.8582251071929932,0.49481379985809326,0.9199134111404419
0.5937045812606812,0.8755411505699158,0.5329697132110596,0.9090909361839294
0.5517916083335876,0.8933982849121094,0.47855478525161743,0.9285714030265808
0.5551237463951111,0.8863636255264282,0.488355815410614,0.9285714030265808
0.5261897444725037,0.8971861600875854,0.533568263053894,0.8896104097366333
0.565412163734436,0.8717532753944397,0.47379955649375916,0.9242424368858337
0.5307100415229797,0.8998917937278748,0.5032272338867188,0.887445867061615
0.5526006817817688,0.8901515007019043,0.5471799373626709,0.8744588494300842
0.5273830890655518,0.8944805264472961,0.4653792977333069,0.9307359457015991
0.5076056122779846,0.8971861600875854,0.4657248556613922,0.9220778942108154
0.5477204918861389,0.8852813839912415,0.4981668293476105,0.8939393758773804
0.5369648933410645,0.8917748928070068,0.4885146915912628,0.9264069199562073
0.5408573150634766,0.8890692591667175,0.44507989287376404,0.9307359457015991
0.5389407873153687,0.8863636255264282,0.4635854661464691,0.9155844449996948
0.5135486721992493,0.9015151262283325,0.46114835143089294,0.9220778942108154
0.5152674317359924,0.9025974273681641,0.44136330485343933,0.9350649118423462
0.5011127591133118,0.8982684016227722,0.49127906560897827,0.8831169009208679
0.5349297523498535,0.8841991424560547,0.5420601963996887,0.8787878751754761
0.5273702144622803,0.8906926512718201,0.4606694281101227,0.9242424368858337
0.5082805156707764,0.8982684016227722,0.4747738242149353,0.8961039185523987
0.538688063621521,0.8793290257453918,0.5137746334075928,0.8831169009208679
0.5023639798164368,0.911796510219574,0.4308932423591614,0.9415584206581116
0.5047115087509155,0.8977272510528564,0.48390594124794006,0.9090909361839294
0.49512845277786255,0.9069263935089111,0.47321271896362305,0.9004328846931458
0.48246607184410095,0.9177489280700684,0.4346672594547272,0.9329004287719727
0.4853523075580597,0.9096320271492004,0.5657126307487488,0.8528138399124146
0.5351905226707458,0.887445867061615,0.5075077414512634,0.8831169009208679
0.5131815075874329,0.899350643157959,0.4574810862541199,0.8961039185523987
0.49636781215667725,0.9042207598686218,0.43693074584007263,0.9285714030265808
0.4912766218185425,0.8961039185523987,0.46919921040534973,0.9134199023246765
0.49639976024627686,0.9053030014038086,0.4765776991844177,0.9069263935089111
0.5096457004547119,0.8944805264472961,0.46796977519989014,0.9025974273681641
